user_id,식료품,의류,가전제품,스포츠용품,교통,미용,의료,여행,문화,음식점,주류,통신,가정용품,도서,유류비,반려동물,유아용품,교육,현재 소득,현재 지출,저축,금융 자산,부채 금액,재무적 안정성,대출 상환능력,신용 점수,투자 수익률,부동산 보유량
199,4603,1795,9917,488,143,323,2482,981,99,184,710,46,234,171,486,165,72,3235,55255,69611,20521,39346,904,3,5,613,-11,4
200,2717,658,7245,344,859,213,2163,502,311,832,370,51,28,179,2794,188,62,4212,46010,56251,24310,17056,2164,3,67,434,21,8
201,4457,1706,2831,163,37,276,1105,86,185,456,2232,34,98,50,2126,107,121,1111,30972,48190,162,84195,27017,7,90,740,-49,0
202,295,1966,1614,207,329,316,1585,673,263,1723,384,51,124,89,1678,191,82,1832,49411,60343,7104,72719,47427,2,94,432,47,0
203,2805,1741,7048,494,698,107,1169,237,88,2408,856,34,445,116,16,127,55,4232,29503,44750,8311,46080,2181,9,11,666,-7,3
204,2597,2260,3989,380,284,257,2255,907,487,2400,1066,81,475,55,1101,38,40,3723,45968,38237,27411,6614,9686,1,68,433,-21,8
205,3082,738,8050,474,674,313,89,24,461,2864,166,74,263,181,1450,196,101,1274,42831,47026,1898,90935,1234,3,98,530,44,1
206,227,412,9399,67,564,458,78,545,157,2841,1677,69,61,0,64,105,123,1322,35313,58139,8632,68457,32597,3,18,725,-5,4
207,4995,1672,7649,120,516,352,1043,289,167,99,810,38,395,129,937,184,74,3165,44573,28801,17443,45759,38838,1,4,464,-15,2
208,3827,107,2833,410,182,208,1453,153,19,171,2738,14,150,39,433,148,54,1009,23238,31065,6513,33740,8236,4,69,817,-34,4
209,4983,1335,305,498,272,500,2949,399,434,84,506,56,483,133,1149,138,183,1259,21172,46705,23734,1650,9656,7,80,385,-49,2
210,3767,2004,5181,484,846,259,1409,343,230,370,706,72,170,118,2513,22,3,2931,59929,10675,6197,8830,36174,7,33,809,29,4
211,963,201,6840,10,858,75,2411,840,32,2170,701,55,494,66,1735,81,4,3628,52785,63668,12603,85478,13834,9,72,821,-1,3
212,3707,2876,5173,384,720,390,420,989,323,1960,1704,67,470,3,2668,38,63,954,21511,35084,7659,61854,41680,2,26,369,45,6
213,918,1835,7950,113,359,84,1948,601,226,183,19,83,371,68,283,156,12,180,25937,58725,4900,42905,87,3,62,616,40,7
214,1910,1115,2208,445,445,355,373,782,407,1663,1670,91,2,81,141,57,188,3652,24959,51499,19801,26534,23732,5,28,303,-4,0
215,2599,2820,2941,9,490,294,2581,446,42,2062,1689,19,88,99,26,145,73,2110,54963,39311,28087,88539,17542,6,14,791,-44,1
216,4653,2505,1832,417,249,163,1510,713,317,862,250,84,26,54,1624,141,163,1728,41935,24601,20045,44258,31357,10,17,656,-31,4
217,702,2529,4108,46,23,238,1706,369,378,2658,1455,78,465,185,165,53,57,2584,53840,14057,27934,33959,25551,9,91,461,49,10
218,3387,2800,2725,55,630,151,1422,651,256,2635,600,90,298,130,1192,121,82,2029,57278,66561,29103,90003,43531,5,86,355,-16,6
219,1392,131,2626,89,792,17,1215,895,384,1803,2357,14,45,196,539,66,192,2032,36255,12340,6748,64797,1093,5,11,598,-20,4
220,1103,1321,7297,16,495,126,570,881,169,1460,384,5,389,19,466,66,164,515,50492,34827,22549,10281,4455,0,37,474,48,9
221,809,2054,7350,427,42,356,1110,875,82,55,1916,63,80,64,248,184,58,1964,28051,47881,19915,68556,9829,9,51,756,-10,8
222,3408,2481,9864,303,769,377,2314,59,33,1331,965,61,545,183,634,43,45,1619,49448,13864,18352,85637,44472,2,39,569,-22,9
223,4747,1855,6380,473,246,193,2534,556,4,2644,1333,21,192,146,2367,76,180,3488,21710,25288,8195,78149,42639,7,43,539,-14,8
224,521,1245,1989,119,587,68,2014,586,294,2666,1428,26,503,115,981,48,81,2371,34816,45335,10571,71085,14469,4,15,503,-9,2
225,2892,2701,1425,335,375,74,258,537,397,409,1227,86,123,78,2878,20,53,1832,46162,23374,27006,40809,31646,9,83,478,38,8
226,4987,761,3938,142,34,34,1144,89,43,942,1342,43,583,96,2232,19,128,444,26911,32862,5118,98877,10107,0,98,338,-50,9
227,3705,2336,2661,347,380,381,674,645,482,780,465,22,76,107,1854,58,134,3500,52507,11799,14493,26281,23504,1,7,413,-27,7
228,2001,1022,336,473,789,192,1563,81,14,1233,954,27,205,20,56,172,169,1738,28247,37486,17481,21653,8612,9,24,616,0,3
229,2008,2769,577,15,651,272,1757,913,23,1808,2296,48,320,163,2870,166,187,2662,44678,44033,14494,14979,43829,1,70,821,22,7
230,4889,176,8276,273,645,196,2925,431,292,182,2382,11,98,70,2011,175,44,1413,50820,19473,715,84337,3687,2,44,439,-8,4
231,2684,1694,9138,399,904,473,1255,558,227,1834,1266,74,153,9,672,40,21,3405,26346,25125,7036,91416,7553,1,3,770,-37,10
232,4977,2357,5626,251,508,443,1384,703,434,1509,748,69,578,129,6,6,77,3107,34084,16645,11363,64913,14717,6,49,471,30,7
233,2580,614,8185,258,66,35,1817,493,481,1185,1652,81,384,162,2619,176,32,108,47994,49936,23745,74124,44779,4,53,672,-27,8
234,1755,499,2163,213,302,121,888,844,209,355,1801,91,251,161,1591,181,200,1932,29447,63171,24595,1180,47731,6,38,692,-2,3
235,2339,1155,347,66,81,396,1892,434,244,2789,1477,97,95,66,435,132,20,963,46514,59976,6638,56176,37322,0,42,527,-46,9
236,1331,710,9636,133,498,118,2565,305,472,846,134,70,407,168,668,149,128,3526,33806,58130,11345,85080,43802,5,43,329,39,9
237,1724,2672,7261,391,471,245,940,763,133,290,1361,97,158,156,2280,44,92,2490,42815,54747,28623,92367,46973,4,3,686,38,8
238,742,876,3159,206,485,479,1904,718,345,1419,1766,70,343,163,407,1,42,2599,27694,65749,29875,39016,32912,2,4,449,-44,1
239,3809,1268,8980,493,121,126,2144,14,475,781,964,71,248,37,2952,78,38,3180,50486,40037,21012,80251,20973,0,85,410,13,9
240,279,2064,8744,92,578,488,449,564,496,2947,4,58,127,10,1622,18,170,4588,45557,62775,10394,30364,44566,8,44,433,-27,1
241,4782,2832,6366,251,848,102,699,821,299,955,1334,91,2,170,1982,173,39,1115,53504,66218,27075,44337,30185,10,13,526,-33,10
242,335,1818,7391,94,519,89,1810,378,42,2457,690,66,547,155,961,20,40,4663,49195,67245,1268,32717,33717,6,66,734,30,2
243,1456,2768,9597,125,571,341,2582,793,115,2277,2397,64,15,119,371,189,199,1727,42609,62448,716,86259,4648,3,83,404,26,2
244,2299,1801,6992,219,458,19,913,340,167,760,152,48,592,111,2835,167,20,1231,54398,48956,23124,68882,28327,6,97,386,31,1
245,2141,147,5166,278,609,231,2142,972,396,690,2250,17,420,188,2826,31,32,1847,52485,58856,6550,8034,21746,1,62,575,-13,4
246,3010,871,6408,56,24,457,2381,596,290,407,2254,17,519,99,416,94,200,3334,50637,45526,9802,64220,45966,1,78,483,-15,1
247,884,450,5105,172,421,265,1243,523,290,1245,35,13,77,30,955,135,195,1179,39991,18695,2775,9835,4332,6,57,511,-28,5
248,2205,2641,8218,73,882,413,2226,930,305,1524,2861,22,54,88,1378,76,90,3696,52567,21423,12413,96088,7177,10,88,763,-25,6
249,4690,403,7489,252,960,209,1849,496,161,1428,1572,7,145,176,1866,199,84,1829,35174,17421,28401,87893,29626,5,31,613,33,6
250,1989,144,3350,9,449,39,1730,951,411,1084,1357,45,436,34,176,59,67,3955,34604,45188,14864,5922,21875,7,15,644,-30,7
251,4625,2382,2121,213,461,386,1073,541,484,2778,200,40,101,166,598,126,124,1667,38793,53436,16292,7217,43035,0,73,405,-15,0
252,4608,1801,8683,109,594,25,2273,866,228,1285,1573,35,236,83,1143,118,63,1969,46500,25236,26729,46086,33082,5,97,403,-2,6
253,645,2596,5848,336,172,482,1468,112,246,2527,265,68,212,26,2705,111,124,2412,28315,50847,1850,6422,13463,7,38,776,-24,8
254,3885,2141,1018,277,478,270,2529,857,165,2224,304,52,234,150,2292,1,19,1840,49927,26196,5472,30939,28178,4,29,446,-28,9
255,4783,2554,1075,57,870,71,845,685,439,1209,831,4,20,199,2365,54,115,3915,39978,20357,5994,58240,44390,4,71,465,29,4
256,3883,1416,8155,122,44,191,2496,158,273,898,347,77,88,63,519,73,108,4416,53068,45525,12460,2250,36159,9,97,740,18,8
257,1560,2007,1134,442,236,411,2346,701,335,1044,2156,83,565,200,2783,116,134,2419,24100,68681,26660,31826,7394,1,73,655,36,10
258,4824,510,7518,111,378,211,2630,135,141,2551,1821,16,467,15,1529,68,36,2473,48531,11593,13589,60188,11235,5,25,710,-26,5
259,790,2571,7440,201,178,374,1952,496,253,272,795,37,438,34,1070,43,61,1815,41294,47106,19794,95728,39763,6,54,695,-7,2
260,2682,2393,9334,135,710,3,1976,65,256,426,2264,78,573,47,842,32,79,149,20051,64114,26956,29476,22496,9,30,392,10,3
261,2975,665,8186,6,965,467,751,6,61,1160,554,29,409,12,2883,3,181,3847,38852,31593,1799,45200,28648,2,45,630,-16,8
262,613,2004,4128,17,996,209,1457,58,231,1469,1254,100,571,62,823,37,61,2416,22845,33434,25678,79905,2622,4,3,474,10,6
263,1114,2395,1579,345,629,332,1718,682,156,2941,1495,11,524,125,2800,59,180,1703,29312,25133,3135,8624,46253,2,71,716,-40,10
264,4439,869,464,213,716,154,1115,264,293,1771,2051,1,507,36,1257,116,132,2179,39359,29690,26539,79299,8716,0,40,344,26,2
265,2641,2717,2862,345,683,288,508,313,427,1133,2897,92,148,115,108,188,157,2654,56762,39716,6270,35163,49169,7,72,332,-10,0
266,2242,146,8603,326,786,311,2807,987,145,274,1897,60,390,113,32,34,141,33,56957,21955,22199,66108,18390,9,80,506,45,3
267,2622,651,4891,150,841,2,1980,780,214,851,1547,97,247,174,1374,197,135,4998,31192,22226,19604,99630,8459,8,60,694,-42,2
268,2388,1618,5269,443,7,334,23,369,482,1107,787,100,393,95,1298,124,185,3450,41285,55464,28493,13302,45537,5,23,567,26,4
269,3862,207,5250,390,593,412,1674,38,224,2096,541,90,415,90,2233,105,61,3432,25223,17074,7609,26255,47284,4,89,642,14,2
270,240,2910,138,419,809,347,505,45,22,1389,1267,35,349,196,1710,156,21,4548,45830,63218,5211,12442,5767,10,11,600,-24,5
271,1131,1981,5745,356,487,88,1555,565,194,140,2930,90,296,55,2446,115,59,1447,33089,65576,21069,20406,36277,1,64,834,-43,1
272,3723,2144,6580,19,636,229,1783,892,134,2474,1852,35,289,128,294,31,135,410,55537,63909,29938,37611,37165,6,17,595,50,4
273,3539,2676,4119,289,393,388,599,170,172,539,2983,96,508,50,2915,113,125,2498,57583,34802,29591,18882,8481,3,30,789,9,6
274,3994,1880,1538,22,390,79,641,819,282,228,2207,67,168,83,2300,60,124,1486,52691,68810,14240,31828,26779,10,84,603,48,7
275,876,2923,5953,480,674,246,2309,706,377,266,2184,37,598,43,2500,73,112,3798,37846,10285,17031,68912,34295,7,19,828,27,0
276,4284,191,471,7,622,269,2729,377,188,693,2257,79,546,123,546,123,177,4566,21237,68554,14008,55458,4395,3,72,572,-13,5
277,2244,2895,2247,409,666,60,892,360,450,511,2997,29,80,191,1945,88,45,3630,55410,53475,12623,47392,17325,1,5,707,-4,6
278,614,1807,3053,10,221,1,632,849,330,1132,2965,57,332,199,894,126,71,3954,45428,61428,20009,42158,46553,3,49,498,-1,0
279,4270,1930,9189,248,825,482,658,749,289,2345,1848,10,255,30,428,59,119,4531,37175,52895,21657,37662,40303,4,7,453,16,3
280,2348,2768,7842,440,206,280,2372,825,272,2572,2767,45,117,187,1364,145,12,3755,46483,12227,4816,60038,18902,7,21,343,11,6
281,2934,547,1789,9,836,336,2701,424,259,477,2364,78,276,78,1773,95,45,4912,41685,17150,29625,94660,43967,10,56,764,-27,0
282,4685,435,4620,134,269,197,316,508,353,2960,841,39,460,54,2777,79,66,2635,32897,14903,8043,1335,49067,2,69,767,36,3
283,948,1675,3998,90,795,416,885,968,23,2310,1862,24,185,61,150,143,10,3743,40217,33375,29159,83127,36909,5,4,847,-5,3
284,3529,2168,5013,387,618,17,242,177,165,1347,2640,70,24,165,927,43,102,1098,55077,46733,24998,26403,660,0,92,689,-35,10
285,102,2735,3230,214,75,376,1655,520,389,2066,2085,37,476,32,1945,56,122,3430,37576,42357,10999,59553,25174,0,74,649,22,4
286,4946,669,4777,480,370,270,2823,565,496,89,1060,76,315,24,1982,25,66,3176,34541,36511,17593,59811,6235,6,37,631,13,2
287,4302,2288,6766,290,224,478,19,767,341,246,1645,96,455,189,1427,192,76,1698,55870,12445,19254,48071,34957,5,43,464,2,3
288,1120,8,2684,140,671,420,608,895,472,1539,1534,66,439,133,2475,13,147,2728,44292,62417,10313,17312,12875,10,14,602,50,7
289,3015,1647,1086,148,891,294,2671,634,434,816,1269,27,71,96,794,55,187,4608,37527,66750,3895,80148,17890,5,42,646,27,1
290,3337,2366,7857,176,941,476,2799,762,242,896,439,50,39,149,1892,19,176,3597,25185,35997,11299,74518,49518,8,100,492,-26,7
291,121,1952,773,222,918,404,582,170,326,995,1082,32,417,166,1326,162,15,1809,39878,65771,29695,46845,22098,8,4,809,-25,2
292,4182,1852,5335,329,509,172,932,102,89,440,1229,50,338,189,56,145,12,1358,54675,69951,26444,30967,46162,0,24,778,20,2
293,869,752,8081,210,909,353,2169,485,247,1531,673,39,35,191,1709,84,83,3908,31044,62910,8178,75851,5716,2,43,494,-44,6
294,2048,1528,8917,417,147,30,2021,289,227,700,212,80,305,45,2781,174,123,2251,38575,35583,9846,45451,21403,10,100,767,-37,8
295,2547,1042,9289,38,394,444,1235,447,185,543,1852,62,87,177,2240,30,193,4169,49585,65553,2880,578,30530,7,83,552,-28,7
296,3532,643,3661,2,675,393,1085,174,245,149,2487,1,594,36,2051,33,5,2119,28793,25896,13087,775,9269,10,98,487,28,4
297,684,1124,3784,344,65,237,2859,464,67,1203,2064,77,522,98,181,74,187,974,32097,34825,25141,72445,34604,3,68,619,29,3
298,4147,451,2038,378,300,283,259,146,103,100,1814,31,404,140,727,118,143,746,20828,62027,16770,30456,39498,7,80,548,18,6
299,1551,496,3745,96,486,92,1882,520,455,1501,594,67,584,54,398,6,124,3858,46403,49822,13071,39672,34718,10,21,306,27,5
300,4369,185,6682,122,968,455,153,821,154,2227,2610,79,13,30,855,35,82,2160,32179,14808,29037,87571,18142,6,89,407,19,6
301,4534,814,4378,106,722,12,1811,118,411,304,2280,81,420,127,760,121,68,3915,50117,35528,23622,64287,2763,3,92,802,-19,3
302,3985,1513,3094,52,516,315,1120,202,414,1543,2459,55,317,58,1795,44,161,2134,30967,20526,27195,63080,10474,4,1,469,35,7
303,2311,151,6963,423,691,271,2929,924,349,1857,948,68,446,82,1753,192,66,2546,29523,55239,17461,10527,41675,10,42,671,-11,7
304,4350,1242,6666,73,492,63,2840,687,296,1022,1217,70,273,100,2457,54,45,1821,43386,24351,24728,77946,13275,10,9,382,31,10
305,4305,2354,6823,321,313,35,2609,498,44,2262,221,83,174,162,1679,14,105,6,23033,21484,7981,28150,13144,2,21,602,-4,0
306,2009,31,6783,238,894,347,2987,178,439,1833,1196,23,194,31,1650,43,67,2767,57570,16179,27501,53796,10709,9,24,519,-47,0
307,2742,167,9564,151,726,468,2589,327,14,1790,2220,36,390,164,1285,7,110,767,27603,15727,13700,35281,33728,5,100,778,25,4
308,3777,1476,2398,153,178,334,2732,526,384,1145,376,28,572,112,52,102,5,1557,52857,19348,4305,3829,38079,10,85,656,33,10
309,619,2366,3986,265,429,356,820,604,428,24,153,47,360,131,2209,132,135,4126,49920,45296,6415,63070,16594,4,60,601,-49,6
310,1883,2639,1881,32,968,31,1678,337,476,1879,1006,100,225,65,341,117,4,2419,55618,34194,24003,15096,21016,1,99,553,21,10
311,3756,2483,9520,479,90,123,2144,696,44,1605,2122,93,378,7,2958,115,0,3298,27465,64013,14092,67868,32456,10,71,752,50,8
312,2568,2339,9636,134,273,376,2088,431,337,2804,2394,77,174,110,1787,124,11,693,24731,30082,9713,75924,21551,0,51,333,-22,6
313,2044,1613,4834,11,745,271,614,683,223,2828,1645,18,104,71,1863,90,190,1338,51527,51298,26358,22567,966,3,16,602,46,5
314,4519,1688,8157,166,776,419,123,635,469,2503,1898,83,473,191,1876,51,200,4696,46671,18460,716,48683,1804,3,96,334,-36,5
315,78,2428,7842,227,494,59,2827,2,141,1714,177,61,54,191,538,162,139,777,58773,31407,16235,40293,11227,2,42,332,27,9
316,1926,1905,199,308,998,106,2250,998,71,403,812,29,442,54,476,12,11,3291,29343,49764,13268,39637,30105,1,82,462,50,0
317,4511,2818,564,371,384,220,2358,563,363,1526,2984,52,589,130,2827,114,144,3965,57556,10430,22402,54641,13299,2,31,839,41,1
318,4891,2812,5574,200,48,317,1342,449,357,2352,884,68,224,165,1709,103,49,816,51853,51900,28494,11323,26414,1,80,640,27,0
319,3383,2826,4781,467,127,317,45,424,383,1511,1290,75,310,82,1119,40,160,715,43119,23573,24514,44661,23686,8,20,776,-39,0
320,795,2711,2441,476,782,372,2067,841,413,1082,1208,57,152,15,1223,91,167,4616,57510,48494,11202,5338,31915,8,70,475,34,8
321,4522,1687,4149,246,328,123,2215,268,410,1959,693,47,559,166,2995,137,108,4627,45039,57232,4234,95808,37027,6,39,622,-43,7
322,1838,2288,3528,324,460,102,1381,866,447,1817,1659,52,436,183,340,2,95,3535,52534,20366,11572,4040,34577,8,39,670,20,6
323,1223,77,9084,161,65,339,1929,840,181,503,1363,90,226,57,2955,181,71,4377,50132,36770,15316,25149,12114,1,93,501,-25,8
324,1379,2452,3179,381,488,387,1744,753,33,667,995,43,451,178,1086,42,147,4581,39245,22823,28267,53677,37226,2,100,787,7,6
325,2007,1122,948,365,298,66,2031,133,351,1235,335,20,152,167,1548,2,89,4038,53878,22932,6128,38999,43661,7,39,499,3,9
326,3249,648,5201,143,341,136,2479,599,165,132,2962,82,34,20,840,52,113,3989,22463,38731,8950,69524,33741,5,10,579,-1,3
327,4625,2302,2991,302,476,249,896,290,209,2818,362,90,363,130,1418,112,109,1923,52274,56263,11137,53688,43589,6,39,589,4,8
328,235,251,6001,458,879,226,49,58,17,1039,16,41,545,193,1951,65,179,3156,46486,38200,19241,38395,40747,8,85,723,45,2
329,1598,2177,8430,47,635,230,2818,517,431,1964,2642,57,230,126,2076,140,143,4065,37909,34809,20369,40031,22432,7,7,562,15,3
330,407,1876,8499,497,409,316,110,41,55,2234,2712,99,104,173,1893,80,85,1993,25270,30735,22314,93507,5724,2,32,472,27,2
331,738,1282,465,339,61,495,1045,5,288,250,1879,94,391,121,2005,145,30,2494,52984,59374,13385,8076,32658,5,16,465,-45,8
332,3262,2750,6991,35,506,461,439,188,384,61,312,94,229,79,1800,118,107,2076,51970,26882,12971,25992,13527,3,43,330,33,6
333,1335,530,9316,319,395,200,530,136,177,1482,2879,18,391,139,598,83,126,4084,43076,40484,11047,54863,31489,8,61,563,12,3
334,2092,1250,8338,187,940,235,2467,500,53,2092,1904,13,187,48,2378,108,119,4664,28605,26311,29867,56590,29019,9,87,660,-28,1
335,1348,360,5691,119,463,346,2643,174,244,941,228,40,26,80,1085,7,54,1462,27720,15136,529,56472,28836,1,12,474,24,0
336,3259,2295,6955,292,386,489,1259,205,465,961,61,17,72,29,1275,162,143,4404,21126,13205,12001,91746,4994,1,98,669,-13,0
337,4229,567,8620,343,887,151,1970,347,336,2428,337,23,334,35,1133,101,112,3340,34647,41338,28975,24085,27423,2,28,432,1,5
338,3480,2504,9986,479,942,464,1956,636,325,2101,409,99,327,106,1929,66,195,980,38365,60286,25754,12555,41872,8,24,566,16,0
339,2028,1422,7203,184,960,54,781,842,335,78,2732,98,583,96,140,18,165,2566,38616,69976,12785,60532,22031,7,36,416,17,8
340,2497,525,8668,305,36,125,1061,194,108,1980,336,21,515,143,2727,159,92,4822,27840,33218,19213,20182,42945,6,13,550,47,1
341,2870,2789,8490,209,25,20,308,633,329,480,2560,85,565,87,1086,17,128,4404,56369,20402,13636,74082,3459,10,23,775,-9,10
342,2461,2274,7402,76,271,171,565,550,431,2925,651,22,532,61,1714,3,143,4707,53718,16242,20446,82755,273,1,3,670,-16,4
343,1460,1103,8041,0,926,273,2397,412,313,1431,922,55,52,52,1573,154,187,3573,57006,11202,992,47295,2565,8,73,392,-42,0
344,662,2939,9203,437,871,359,2108,71,312,2495,2202,58,43,0,2627,88,84,3150,30275,13552,21334,55384,39020,1,15,358,11,3
345,2144,1985,7127,205,364,63,2951,582,424,1464,1584,20,88,46,770,193,8,3383,48543,42609,9801,7874,10639,8,25,622,10,2
346,3503,2628,4964,86,670,461,2174,702,399,2521,2907,20,330,167,1395,114,14,2095,40475,30268,9901,21475,30631,9,78,406,5,4
347,4691,2683,3985,246,969,98,1120,383,439,1194,1152,80,470,168,115,41,91,2035,32643,47703,16041,66347,5783,7,96,635,-17,4
348,2610,1233,5940,57,963,134,2517,326,244,547,228,29,104,95,2531,128,53,3187,42445,64973,1511,78848,40953,3,0,402,10,5
349,3480,1266,4652,455,568,44,194,927,27,1512,36,3,464,85,86,172,151,797,46439,26746,9053,22573,41999,7,22,817,-32,5
350,4795,2904,1650,48,17,462,441,606,412,2434,2638,94,373,18,958,198,20,4836,48327,17043,10680,76217,28622,10,65,604,13,0
351,900,2615,8259,232,440,363,2526,177,458,2088,2686,24,481,22,993,162,69,3377,32636,15842,24377,21250,44334,5,51,465,18,2
352,960,446,6398,36,640,370,814,622,324,2284,1082,86,146,33,2028,71,186,2709,55535,43538,27125,61278,23506,3,71,371,16,3
353,3778,68,6101,470,556,466,47,506,386,2061,29,61,119,127,2022,83,153,3013,31324,66280,10000,834,30202,2,12,762,43,10
354,3905,2948,9126,36,923,311,2940,757,457,1543,474,0,84,24,398,22,35,2943,52062,28266,13437,11499,47588,2,82,705,-5,9
355,931,2204,7646,274,526,373,2034,41,347,1263,1981,69,471,30,270,83,121,1795,50250,36603,4139,35170,325,6,79,808,-12,4
356,2528,785,2757,228,606,39,371,929,188,2287,1041,4,102,14,862,95,43,1471,30855,28078,23456,91347,4257,0,97,497,36,5
357,4301,877,1023,153,529,77,537,323,401,2652,1398,1,319,128,204,126,45,2942,35775,56325,22239,36633,16528,4,80,522,5,3
358,272,889,5842,364,454,46,1250,406,422,56,6,55,517,77,1148,109,161,3896,48563,16678,17614,12334,12434,10,48,545,-48,5
359,789,712,4205,292,405,147,1865,103,398,2432,3000,74,507,178,1430,45,161,2571,57168,37700,24024,18519,19498,2,81,388,-10,5
360,2654,565,2300,417,127,478,2913,601,82,1704,593,49,421,63,1658,77,116,977,56756,56971,27205,78503,22501,7,19,415,21,5
361,802,1977,52,178,777,269,768,150,183,1270,1857,89,490,199,261,199,24,1017,44171,69738,645,46846,39015,7,4,717,-10,2
362,62,441,5157,70,213,142,686,143,3,306,147,45,110,184,1426,82,181,3686,51297,11686,4489,31820,19829,0,25,380,-42,1
363,3643,1800,5410,12,665,229,2955,400,127,1070,1416,74,101,82,213,48,87,98,56887,49701,27050,92250,15514,7,62,441,40,2
364,2103,780,7833,117,54,247,1095,898,265,1683,383,76,159,141,7,106,47,786,23991,24255,12083,62536,7869,10,19,757,-38,6
365,3889,2187,8629,471,774,249,1864,962,497,1373,1903,18,374,37,2814,169,170,4762,52554,41840,18589,55255,21307,3,24,836,23,6
366,1115,1843,2901,89,744,467,1815,188,204,471,2481,44,72,144,891,85,97,2168,28715,68006,21290,22930,11363,4,11,588,32,5
367,1435,1937,6288,367,840,253,2417,621,440,2087,903,21,219,142,1724,189,4,4945,21079,64085,23752,41452,16150,2,4,530,-24,7
